,start,end,startOffset,endOffset,duration,sPackets,rPackets,sBytesSum,rBytesSum,sBytesMax,rBytesMax,sBytesMin,rBytesMin,sBytesAvg,rBytesAvg,sLoad,rLoad,sPayloadSum,rPayloadSum,sPayloadMax,rPayloadMax,sPayloadMin,rPayloadMin,sPayloadAvg,rPayloadAvg,sInterPacketAvg,rInterPacketAvg,sttl,rttl,sAckRate,rAckRate,sUrgRate,rUrgRate,sFinRate,rFinRate,sPshRate,rPshRate,sSynRate,rSynRate,sRstRate,rRstRate,sWinTCP,rWinTCP,sFragmentRate,rFragmentRate,sAckDelayMax,rAckDelayMax,sAckDelayMin,rAckDelayMin,sAckDelayAvg,rAckDelayAvg,NST_B_Label
7385,1678445379,1678445379,4804.613122,4804.613127,6e-06,4,0,240,0,60.0,,60.0,,60.0,,319638267.4,0.0,0,0,0.0,,0.0,,0.0,,1.67e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1
7386,1678445380,1678445380,4805.636714,4805.636719,6e-06,4,0,240,0,60.0,,60.0,,60.0,,319638267.4,0.0,0,0,0.0,,0.0,,0.0,,1.67e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1
7388,1678445385,1678445385,4810.757287,4810.757291,5e-06,4,0,240,0,60.0,,60.0,,60.0,,379963582.7,0.0,0,0,0.0,,0.0,,0.0,,1.35e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1
7390,1678445369,1678445369,4794.99916,4794.99916,1e-06,1,0,40,0,40.0,,40.0,,40.0,,320000000.0,0.0,8,0,8.0,,8.0,,8.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1
7391,1678445369,1678445369,4795.001054,4795.001054,1e-06,1,0,40,0,40.0,,40.0,,40.0,,320000000.0,0.0,8,0,8.0,,8.0,,8.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1
7392,1678445378,1678445378,4803.935982,4803.937888,0.001907,2,0,72,0,36.0,,36.0,,36.0,,302058.066,0.0,8,0,4.0,,4.0,,4.0,,0.001905918,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1
7394,1678445391,1678445391,4816.901237,4816.901241,5e-06,4,0,240,0,60.0,,60.0,,60.0,,379963582.7,0.0,0,0,0.0,,0.0,,0.0,,1.35e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1
7395,1678445392,1678445392,4817.924767,4817.924771,5e-06,4,0,240,0,60.0,,60.0,,60.0,,379963582.7,0.0,0,0,0.0,,0.0,,0.0,,1.35e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1
7396,1678445366,1678445366,4791.884323,4791.891676,0.007354,6,0,360,0,60.0,,60.0,,60.0,,391632.714,0.0,0,0,0.0,,0.0,,0.0,,0.001470566,,,,,,,,,,,,,,,,,,,,,,,,,,1
7398,1678445387,1678445387,4813.175227,4813.175227,1e-06,1,0,40,0,40.0,,40.0,,40.0,,320000000.0,0.0,8,0,8.0,,8.0,,8.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1
7399,1678445397,1678445397,4823.045439,4823.045443,5e-06,4,0,240,0,60.0,,60.0,,60.0,,379963582.7,0.0,0,0,0.0,,0.0,,0.0,,1.35e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
7400,1678445398,1678445398,4824.068787,4824.068791,5e-06,4,0,240,0,60.0,,60.0,,60.0,,398778966.6,0.0,0,0,0.0,,0.0,,0.0,,1.27e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
7401,1678445372,1678445372,4797.555252,4797.555252,1e-06,1,0,105,0,105.0,,105.0,,105.0,,840000000.0,0.0,0,0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
7403,1678445400,1678445400,4825.852746,4825.853385,0.00064,3,0,351,0,117.0,,117.0,,117.0,,4387761.949,0.0,0,0,0.0,,0.0,,0.0,,0.000319481,,,,,,,,,,,,,,,,,,,,,,,,,,0
7404,1678445390,1678445390,4815.936225,4815.938107,0.001883,2,0,72,0,36.0,,36.0,,36.0,,305882.46,0.0,8,0,4.0,,4.0,,4.0,,0.001882076,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1
7405,1678445399,1678445399,4825.092787,4825.092791,5e-06,4,0,240,0,60.0,,60.0,,60.0,,379963582.7,0.0,0,0,0.0,,0.0,,0.0,,1.35e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
7406,1678445403,1678445403,4829.189136,4829.18914,5e-06,4,0,240,0,60.0,,60.0,,60.0,,379963582.7,0.0,0,0,0.0,,0.0,,0.0,,1.35e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
7407,1678445404,1678445404,4830.212822,4830.212827,6e-06,4,0,240,0,60.0,,60.0,,60.0,,319638267.4,0.0,0,0,0.0,,0.0,,0.0,,1.67e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
7408,1678445363,1678445364,4789.357024,4789.457516,0.100493,8,0,2624,0,328.0,,328.0,,328.0,,208890.17,0.0,2400,0,300.0,,300.0,,300.0,,0.014356,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0
7409,1678445397,1678445397,4823.159288,4823.159288,1e-06,1,0,40,0,40.0,,40.0,,40.0,,320000000.0,0.0,8,0,8.0,,8.0,,8.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0
7410,1678445397,1678445397,4823.161173,4823.161173,1e-06,1,0,40,0,40.0,,40.0,,40.0,,320000000.0,0.0,8,0,8.0,,8.0,,8.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0
7411,1678445405,1678445405,4831.236821,4831.236825,5e-06,4,0,240,0,60.0,,60.0,,60.0,,379963582.7,0.0,0,0,0.0,,0.0,,0.0,,1.35e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
7412,1678445409,1678445409,4835.333666,4835.33367,5e-06,4,0,240,0,60.0,,60.0,,60.0,,398778966.6,0.0,0,0,0.0,,0.0,,0.0,,1.27e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
7413,1678445410,1678445410,4836.35684,4836.356844,5e-06,4,0,240,0,60.0,,60.0,,60.0,,379963582.7,0.0,0,0,0.0,,0.0,,0.0,,1.35e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
7414,1678445402,1678445402,4827.938366,4827.940177,0.001812,2,0,72,0,36.0,,36.0,,36.0,,317875.966,0.0,8,0,4.0,,4.0,,4.0,,0.001811028,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0
7416,1678445409,1678445409,4834.423268,4834.423268,1e-06,1,0,40,0,40.0,,40.0,,40.0,,320000000.0,0.0,8,0,8.0,,8.0,,8.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0
7417,1678445409,1678445409,4834.425177,4834.425177,1e-06,1,0,40,0,40.0,,40.0,,40.0,,320000000.0,0.0,8,0,8.0,,8.0,,8.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0
7418,1678445411,1678445411,4837.380852,4837.380856,5e-06,4,0,240,0,60.0,,60.0,,60.0,,379963582.7,0.0,0,0,0.0,,0.0,,0.0,,1.35e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
7419,1678445416,1678445416,4841.477258,4841.477262,5e-06,4,0,240,0,60.0,,60.0,,60.0,,379963582.7,0.0,0,0,0.0,,0.0,,0.0,,1.35e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1
7420,1678445417,1678445417,4842.500721,4842.500726,6e-06,4,0,240,0,60.0,,60.0,,60.0,,319638267.4,0.0,0,0,0.0,,0.0,,0.0,,1.67e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1
7422,1678445418,1678445418,4843.524745,4843.524749,5e-06,4,0,240,0,60.0,,60.0,,60.0,,379963582.7,0.0,0,0,0.0,,0.0,,0.0,,1.35e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1
7425,1678445423,1678445423,4848.644875,4848.644876,2e-06,4,0,240,0,60.0,,60.0,,60.0,,982763597.7,0.0,0,0,0.0,,0.0,,0.0,,3.18e-07,,,,,,,,,,,,,,,,,,,,,,,,,,0
7426,1678445414,1678445414,4839.939487,4839.941283,0.001797,2,0,72,0,36.0,,36.0,,36.0,,320532.947,0.0,8,0,4.0,,4.0,,4.0,,0.001796007,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1
7428,1678445424,1678445424,4849.668864,4849.668869,6e-06,4,0,240,0,60.0,,60.0,,60.0,,319638267.4,0.0,0,0,0.0,,0.0,,0.0,,1.67e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
7431,1678445402,1678445402,4827.556403,4827.556403,1e-06,1,0,105,0,105.0,,105.0,,105.0,,840000000.0,0.0,0,0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
7432,1678445400,1678445400,4825.89086,4825.89086,1e-06,1,0,116,0,116.0,,116.0,,116.0,,928000000.0,0.0,0,0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
7433,1678445415,1678445415,4841.047186,4841.047186,1e-06,1,0,40,0,40.0,,40.0,,40.0,,320000000.0,0.0,8,0,8.0,,8.0,,8.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1
7434,1678445415,1678445415,4841.049057,4841.049057,1e-06,1,0,40,0,40.0,,40.0,,40.0,,320000000.0,0.0,8,0,8.0,,8.0,,8.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1
7436,1678445430,1678445430,4855.812997,4855.813001,5e-06,4,0,240,0,60.0,,60.0,,60.0,,398778966.6,0.0,0,0,0.0,,0.0,,0.0,,1.27e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
7437,1678445434,1678445434,4859.909397,4859.909401,5e-06,4,0,240,0,60.0,,60.0,,60.0,,379963582.7,0.0,0,0,0.0,,0.0,,0.0,,1.35e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
7438,1678445435,1678445435,4860.932919,4860.932924,6e-06,4,0,240,0,60.0,,60.0,,60.0,,319638267.4,0.0,0,0,0.0,,0.0,,0.0,,1.67e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
7440,1678445436,1678445436,4861.956947,4861.956951,5e-06,4,0,240,0,60.0,,60.0,,60.0,,398778966.6,0.0,0,0,0.0,,0.0,,0.0,,1.27e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
7442,1678445431,1678445431,4856.953099,4856.953099,1e-06,1,0,40,0,40.0,,40.0,,40.0,,320000000.0,0.0,8,0,8.0,,8.0,,8.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0
7443,1678445440,1678445440,4866.053485,4866.05349,6e-06,4,0,240,0,60.0,,60.0,,60.0,,319638267.4,0.0,0,0,0.0,,0.0,,0.0,,1.67e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
7444,1678445441,1678445441,4867.076931,4867.076935,5e-06,4,0,240,0,60.0,,60.0,,60.0,,379963582.7,0.0,0,0,0.0,,0.0,,0.0,,1.35e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
7446,1678445446,1678445446,4872.197523,4872.197527,5e-06,4,0,240,0,60.0,,60.0,,60.0,,398778966.6,0.0,0,0,0.0,,0.0,,0.0,,1.27e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
7447,1678445447,1678445447,4873.220962,4873.220966,5e-06,4,0,240,0,60.0,,60.0,,60.0,,379963582.7,0.0,0,0,0.0,,0.0,,0.0,,1.35e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
7449,1678445422,1678445422,4847.767682,4847.775505,0.007824,8,0,480,0,60.0,,60.0,,60.0,,490798.147,0.0,0,0,0.0,,0.0,,0.0,,0.00111757,,,,,,,,,,,,,,,,,,,,,,,,,,1
7450,1678445133,1678445133,4558.711153,4558.711398,0.000246,2,2,120,120,60.0,60.0,60.0,60.0,60.0,60.0,3904726.611,3904726.611,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.54e-07,,,,,,,,,,,,,,,,,,,,,,,,,0
7452,1678445450,1678445450,4875.800102,4876.22617,0.426069,50,54,5808,9482,574.0,1412.0,40.0,52.0,116.16,175.593,109052.742,178036.863,3152,6594,522.0,1360.0,0.0,0.0,63.04,122.111,0.008606166,0.008024,64.0,64.0,0.96,0.815,0.0,0.0,0.04,0.0,0.2,0.481,0.2,0.185,0.12,0.0,8977.6,12304.889,0.0,0.0,0.267,0.005,0.0,0.0,0.021228,0.000736,1
7454,1678445451,1678445451,4876.911576,4877.374271,0.462696,36,36,1872,2460,60.0,93.0,40.0,52.0,52.0,68.333,32366.832,42533.337,0,492,0.0,41.0,0.0,0.0,0.0,13.667,0.013205937,0.013208655,64.0,64.0,0.778,0.667,0.0,0.0,0.222,0.0,0.0,0.333,0.333,0.333,0.333,0.0,8044.444,21748.0,0.0,0.0,0.001,0.001,0.0,0.0,0.000349,0.000517,1
7455,1678445452,1678445452,4877.7544,4878.214777,0.460378,46,50,4744,8722,574.0,1412.0,40.0,52.0,103.13,174.44,82436.61,151562.419,2296,6042,522.0,1360.0,0.0,0.0,49.913,120.84,0.010219844,0.009387552,64.0,64.0,0.957,0.8,0.0,0.0,0.13,0.08,0.174,0.36,0.217,0.2,0.13,0.0,9002.783,13249.2,0.0,0.0,0.038,0.002,0.0,0.0,0.006543,0.000674,1
7456,1678445448,1678445448,4874.244946,4874.24495,5e-06,4,0,240,0,60.0,,60.0,,60.0,,379963582.7,0.0,0,0,0.0,,0.0,,0.0,,1.35e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
7458,1678445452,1678445452,4878.341356,4878.341361,6e-06,4,0,240,0,60.0,,60.0,,60.0,,319638267.4,0.0,0,0,0.0,,0.0,,0.0,,1.67e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
7460,1678445453,1678445453,4879.364819,4879.364823,5e-06,4,0,240,0,60.0,,60.0,,60.0,,379963582.7,0.0,0,0,0.0,,0.0,,0.0,,1.35e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
7461,1678445454,1678445454,4879.901843,4880.220326,0.318484,24,24,1288,1640,60.0,93.0,40.0,52.0,53.667,68.333,32353.286,41195.178,0,328,0.0,41.0,0.0,0.0,0.0,13.667,0.013827003,0.013812646,64.0,64.0,0.917,0.667,0.0,0.0,0.083,0.0,0.0,0.333,0.333,0.333,0.333,0.0,9050.0,21748.0,0.0,0.0,0.001,0.001,0.0,0.0,0.000423,0.000451,1
7463,1678445455,1678445455,4880.924047,4881.235962,0.311916,32,30,2728,2390,488.0,200.0,40.0,52.0,85.25,79.667,69967.573,61298.57,1064,782,436.0,148.0,0.0,0.0,33.25,26.067,0.010061772,0.007381587,64.0,64.0,0.875,0.8,0.0,0.0,0.125,0.0,0.188,0.467,0.188,0.2,0.188,0.0,8326.0,13249.2,0.0,0.0,0.036,0.009,0.0,0.0,0.004016,0.001276,1
7465,1678445456,1678445457,4882.05031,4882.431057,0.380748,24,24,1264,1640,60.0,93.0,40.0,52.0,52.667,68.333,26558.243,34458.48,0,328,0.0,41.0,0.0,0.0,0.0,13.667,0.016532089,0.016542269,64.0,64.0,0.833,0.667,0.0,0.0,0.167,0.0,0.0,0.333,0.333,0.333,0.333,0.0,8446.667,21748.0,0.0,0.0,0.001,0.001,0.0,0.0,0.000352,0.000532,1
7466,1678445457,1678445457,4882.781546,4883.154344,0.372799,30,30,1568,2050,60.0,93.0,40.0,52.0,52.267,68.333,33648.162,43991.538,0,410,0.0,41.0,0.0,0.0,0.0,13.667,0.012839276,0.012838758,64.0,64.0,0.8,0.667,0.0,0.0,0.2,0.0,0.0,0.333,0.333,0.333,0.333,0.0,8205.333,21748.0,0.0,0.0,0.001,0.001,0.0,0.0,0.000403,0.000454,1
7467,1678445457,1678445458,4883.329196,4883.808652,0.479457,20,20,1232,1236,104.0,93.0,40.0,52.0,61.6,61.8,20556.59,20623.332,208,164,52.0,41.0,0.0,0.0,10.4,8.2,0.025190993,0.025234524,64.0,64.0,0.8,0.8,0.0,0.0,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.0,7819.2,13249.2,0.0,0.0,0.001,0.002,0.0,0.0,0.000366,0.000805,1
7472,1678445458,1678445459,4884.383922,4884.825412,0.441491,30,30,1800,2262,104.0,136.0,52.0,52.0,60.0,75.4,32616.751,40988.384,192,654,52.0,84.0,0.0,0.0,6.4,21.8,0.015223791,0.015084933,64.0,64.0,1.0,0.8,0.0,0.0,0.0,0.0,0.133,0.467,0.2,0.2,0.2,0.0,9267.2,13249.2,0.0,0.0,0.037,0.001,0.0,0.0,0.004329,0.000498,1
7473,1678445459,1678445459,4884.485464,4884.485469,6e-06,4,0,240,0,60.0,,60.0,,60.0,,319638267.4,0.0,0,0,0.0,,0.0,,0.0,,1.67e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
7474,1678445459,1678445459,4884.891248,4885.379041,0.487794,24,24,1240,1640,60.0,93.0,40.0,52.0,51.667,68.333,20336.455,26896.602,0,328,0.0,41.0,0.0,0.0,0.0,13.667,0.021191213,0.021176825,64.0,64.0,0.75,0.667,0.0,0.0,0.25,0.0,0.0,0.333,0.333,0.333,0.333,0.0,7843.333,21748.0,0.0,0.0,0.001,0.001,0.0,0.0,0.0003,0.000614,1
7475,1678445432,1678445432,4857.556978,4857.556978,1e-06,1,0,105,0,105.0,,105.0,,105.0,,840000000.0,0.0,0,0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
7476,1678445430,1678445430,4855.891576,4855.891576,1e-06,1,0,116,0,116.0,,116.0,,116.0,,928000000.0,0.0,0,0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
7479,1678445461,1678445461,4886.437535,4886.933968,0.496434,34,38,3084,5184,574.0,1412.0,52.0,52.0,90.706,136.421,49698.447,83539.803,1252,3144,522.0,1360.0,0.0,0.0,36.824,82.737,0.015026699,0.013405729,64.0,64.0,1.0,0.789,0.0,0.0,0.118,0.105,0.176,0.316,0.235,0.211,0.118,0.0,9454.588,13920.158,0.0,0.0,0.039,0.002,0.0,0.0,0.004823,0.000677,1
7480,1678445461,1678445461,4886.948417,4887.335428,0.387012,48,50,5692,6702,574.0,1412.0,40.0,52.0,118.583,134.04,117660.419,138538.322,3172,4054,522.0,1360.0,0.0,0.0,66.083,81.08,0.008234278,0.007886595,64.0,64.0,0.958,0.88,0.0,0.0,0.042,0.0,0.292,0.52,0.125,0.12,0.125,0.0,8688.0,8149.92,0.0,0.0,0.224,0.008,0.0,0.0,0.018749,0.000909,1
7482,1678445450,1678445450,4875.942901,4875.944755,0.001855,2,0,72,0,36.0,,36.0,,36.0,,310481.786,0.0,8,0,4.0,,4.0,,4.0,,0.001854181,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0
7484,1678445462,1678445463,4888.324675,4888.721883,0.397209,24,24,1264,1640,60.0,93.0,40.0,52.0,52.667,68.333,25457.632,33030.472,0,328,0.0,41.0,0.0,0.0,0.0,13.667,0.017250476,0.017250082,64.0,64.0,0.833,0.667,0.0,0.0,0.167,0.0,0.0,0.333,0.333,0.333,0.333,0.0,8446.667,21748.0,0.0,0.0,0.001,0.001,0.0,0.0,0.000382,0.00051,1
7485,1678445463,1678445463,4888.892333,4889.235367,0.343035,18,18,936,1230,60.0,93.0,40.0,52.0,52.0,68.333,21828.675,28685.117,0,246,0.0,41.0,0.0,0.0,0.0,13.667,0.020144182,0.020134407,64.0,64.0,0.778,0.667,0.0,0.0,0.222,0.0,0.0,0.333,0.333,0.333,0.333,0.0,8044.444,21748.0,0.0,0.0,0.001,0.001,0.0,0.0,0.00031,0.000572,1
7486,1678445464,1678445464,4889.556069,4890.051022,0.494954,54,60,6200,9698,574.0,1412.0,40.0,52.0,114.815,161.633,100211.301,156749.871,3360,6498,522.0,1360.0,0.0,0.0,62.222,108.3,0.009314569,0.008377273,64.0,64.0,0.926,0.833,0.0,0.0,0.148,0.067,0.259,0.4,0.185,0.167,0.111,0.0,8688.0,11124.5,0.0,0.0,0.209,0.008,0.0,0.0,0.015569,0.000921,1
7487,1678445461,1678445461,4886.532841,4886.532843,3e-06,4,0,240,0,60.0,,60.0,,60.0,,610343954.5,0.0,0,0,0.0,,0.0,,0.0,,7.15e-07,,,,,,,,,,,,,,,,,,,,,,,,,,0
7488,1678445464,1678445465,4890.084126,4890.492321,0.408196,34,34,2832,2710,488.0,200.0,40.0,52.0,83.294,79.706,55502.746,53111.738,1064,894,436.0,148.0,0.0,0.0,31.294,26.294,0.012369546,0.012347698,64.0,64.0,0.882,0.824,0.0,0.0,0.118,0.0,0.176,0.471,0.176,0.176,0.176,0.0,8347.294,11749.412,0.0,0.0,0.202,0.008,0.0,0.0,0.018689,0.000982,1
7490,1678445465,1678445465,4890.629486,4890.62949,5e-06,4,0,240,0,60.0,,60.0,,60.0,,398778966.6,0.0,0,0,0.0,,0.0,,0.0,,1.27e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
7491,1678445465,1678445466,4891.41442,4891.86848,0.454061,28,28,1552,1848,104.0,93.0,40.0,52.0,55.429,66.0,27344.339,32559.496,104,328,52.0,41.0,0.0,0.0,3.714,11.714,0.016786452,0.01681704,64.0,64.0,0.786,0.714,0.0,0.0,0.286,0.071,0.071,0.286,0.286,0.286,0.286,0.0,7964.0,18712.714,0.0,0.0,0.001,0.001,0.0,0.0,0.000343,0.000482,1
7492,1678445466,1678445467,4892.116669,4892.587281,0.470613,54,58,6072,9562,574.0,1412.0,40.0,52.0,112.444,164.862,103218.557,162545.429,3256,6466,522.0,1360.0,0.0,0.0,60.296,111.483,0.008871924,0.008252089,64.0,64.0,0.889,0.828,0.0,0.0,0.148,0.034,0.222,0.448,0.185,0.172,0.111,0.0,8419.852,11490.828,0.0,0.0,0.204,0.009,0.0,0.0,0.016368,0.000991,1
7493,1678445466,1678445466,4891.652955,4891.652959,5e-06,4,0,240,0,60.0,,60.0,,60.0,,379963582.7,0.0,0,0,0.0,,0.0,,0.0,,1.35e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
7497,1678445467,1678445468,4893.405836,4893.808288,0.402453,30,30,1520,2050,60.0,93.0,40.0,52.0,50.667,68.333,30214.709,40750.101,0,410,0.0,41.0,0.0,0.0,0.0,13.667,0.013857661,0.013868307,64.0,64.0,0.667,0.667,0.0,0.0,0.333,0.0,0.0,0.333,0.333,0.333,0.333,0.0,7240.0,21748.0,0.0,0.0,0.0,0.001,0.0,0.0,0.000169,0.000652,1
7498,1678445468,1678445469,4894.058031,4894.547934,0.489904,30,30,1544,2050,60.0,93.0,40.0,52.0,51.467,68.333,25213.104,33475.948,0,410,0.0,41.0,0.0,0.0,0.0,13.667,0.016879517,0.01688089,64.0,64.0,0.733,0.667,0.0,0.0,0.267,0.0,0.0,0.333,0.333,0.333,0.333,0.0,7722.667,21748.0,0.0,0.0,0.001,0.001,0.0,0.0,0.000375,0.000446,1
7499,1678445469,1678445469,4894.79995,4895.104132,0.304183,36,38,4196,5540,574.0,1412.0,40.0,52.0,116.556,145.789,110354.603,145701.74,2316,3532,522.0,1360.0,0.0,0.0,64.333,92.947,0.008690916,0.007645601,64.0,64.0,0.944,0.895,0.0,0.0,0.167,0.105,0.333,0.421,0.111,0.105,0.056,0.0,8607.556,7210.579,0.0,0.0,0.202,0.009,0.0,0.0,0.02039,0.001116,1
7500,1678445427,1678445428,4853.301229,4853.462384,0.161156,8,0,2624,0,328.0,,328.0,,328.0,,130258.891,0.0,2400,0,300.0,,300.0,,300.0,,0.023022141,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0
7501,1678445469,1678445470,4895.312723,4895.780316,0.467594,46,50,4508,6314,574.0,1412.0,40.0,52.0,98.0,126.28,77126.706,108025.294,2108,3634,522.0,1360.0,0.0,0.0,45.826,72.68,0.010382467,0.009537512,64.0,64.0,0.87,0.8,0.0,0.0,0.13,0.0,0.174,0.44,0.217,0.2,0.174,0.0,8373.217,13249.2,0.0,0.0,0.251,0.008,0.0,0.0,0.019638,0.000917,1
7502,1678445467,1678445467,4892.676824,4892.676828,5e-06,4,0,240,0,60.0,,60.0,,60.0,,398778966.6,0.0,0,0,0.0,,0.0,,0.0,,1.27e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
7503,1678445470,1678445470,4896.117675,4896.420487,0.302813,24,24,1288,1640,60.0,93.0,40.0,52.0,53.667,68.333,34027.617,43327.09,0,328,0.0,41.0,0.0,0.0,0.0,13.667,0.013141819,0.013153169,64.0,64.0,0.917,0.667,0.0,0.0,0.083,0.0,0.0,0.333,0.333,0.333,0.333,0.0,9050.0,21748.0,0.0,0.0,0.005,0.001,0.0,0.0,0.001341,0.000447,1
7505,1678445471,1678445471,4896.773296,4896.773303,8e-06,4,0,240,0,60.0,,60.0,,60.0,,242603781.7,0.0,0,0,0.0,,0.0,,0.0,,2.3e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
7506,1678445471,1678445472,4897.362173,4897.862012,0.49984,32,38,4880,7806,574.0,1412.0,52.0,52.0,152.5,205.421,78105.02,124936.022,3168,5782,522.0,1360.0,0.0,0.0,99.0,152.158,0.016110966,0.013466616,64.0,64.0,1.0,0.842,0.0,0.0,0.125,0.105,0.312,0.316,0.188,0.158,0.062,0.0,9231.0,10565.368,0.0,0.0,0.217,0.002,0.0,0.0,0.0257,0.000723,1
7508,1678445472,1678445472,4897.796949,4897.796956,8e-06,4,0,240,0,60.0,,60.0,,60.0,,235508922.2,0.0,0,0,0.0,,0.0,,0.0,,2.38e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
7509,1678445473,1678445473,4898.739537,4899.166261,0.426725,24,24,1240,1640,60.0,93.0,40.0,52.0,51.667,68.333,23246.824,30745.8,0,328,0.0,41.0,0.0,0.0,0.0,13.667,0.018527871,0.018538434,64.0,64.0,0.75,0.667,0.0,0.0,0.25,0.0,0.0,0.333,0.333,0.333,0.333,0.0,7843.333,21748.0,0.0,0.0,0.001,0.001,0.0,0.0,0.000426,0.000373,1
7510,1678445462,1678445462,4887.943906,4887.946015,0.00211,2,0,72,0,36.0,,36.0,,36.0,,272979.216,0.0,8,0,4.0,,4.0,,4.0,,0.002109051,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0
7511,1678445474,1678445474,4899.541836,4899.985738,0.443903,22,22,1296,1438,104.0,93.0,52.0,52.0,58.909,65.364,23356.453,25915.571,104,246,52.0,41.0,0.0,0.0,4.727,11.182,0.021099193,0.021138191,64.0,64.0,1.0,0.727,0.0,0.0,0.091,0.091,0.091,0.273,0.273,0.273,0.273,0.0,9477.818,17884.909,0.0,0.0,0.001,0.002,0.0,0.0,0.000566,0.00052,1
7512,1678445474,1678445475,4900.132615,4900.574264,0.44165,60,66,6448,10220,574.0,1412.0,40.0,52.0,107.467,154.848,116798.38,185123.984,3256,6692,522.0,1360.0,0.0,0.0,54.267,101.394,0.007477934,0.006201414,64.0,64.0,0.967,0.818,0.0,0.0,0.067,0.03,0.2,0.424,0.2,0.182,0.133,0.0,9025.867,12090.273,0.0,0.0,0.327,0.009,0.0,0.0,0.021343,0.00089,1
7513,1678445475,1678445475,4900.640456,4900.972356,0.331901,24,26,2344,2100,488.0,200.0,52.0,52.0,97.667,80.769,56498.755,50617.485,1064,716,436.0,148.0,0.0,0.0,44.333,27.538,0.01443044,0.013227034,64.0,64.0,1.0,0.846,0.0,0.0,0.0,0.0,0.25,0.462,0.167,0.154,0.167,0.0,9170.667,10307.308,0.0,0.0,0.037,0.008,0.0,0.0,0.005091,0.001163,1
